datetime,epoch,open,high,low,close
2026-05-07 05:00:00.000,1778130000,35489.5622,35579.3538,35252.9245,35307.4495
2026-05-07 05:30:00.000,1778131800,35313.9241,35600.1575,35306.9927,35501.41
2026-05-07 06:00:00.000,1778133600,35492.1344,35671.914,35385.4776,35620.1713
2026-05-07 06:30:00.000,1778135400,35616.7409,35693.9561,35488.5118,35620.1485
2026-05-07 07:00:00.000,1778137200,35621.216,35719.3255,35522.8717,35581.0457
2026-05-07 07:30:00.000,1778139000,35586.0065,35700.5018,35481.8324,35521.1033
2026-05-07 08:00:00.000,1778140800,35509.6375,35846.2142,35483.6133,35769.1626
2026-05-07 08:30:00.000,1778142600,35774.1211,35888.0152,35702.5782,35779.5316
2026-05-07 09:00:00.000,1778144400,35783.4823,35961.4329,35571.5367,35571.5367
2026-05-07 09:30:00.000,1778146200,35573.7386,35855.6927,35543.1534,35804.0484
2026-05-07 10:00:00.000,1778148000,35803.778,36017.2627,35560.154,35578.3633
2026-05-07 10:30:00.000,1778149800,35576.2705,35673.2562,35393.5372,35655.7332
2026-05-07 11:00:00.000,1778151600,35653.5051,35942.6128,35587.7251,35851.7978
2026-05-07 11:30:00.000,1778153400,35862.7922,35869.842,35510.7228,35685.6193
2026-05-07 12:00:00.000,1778155200,35688.9677,35770.6491,35519.9335,35718.0252
2026-05-07 12:30:00.000,1778157000,35724.9452,35729.7466,35461.0768,35491.6387
2026-05-07 13:00:00.000,1778158800,35501.9693,35645.5005,35421.7106,35580.2476
2026-05-07 13:30:00.000,1778160600,35569.0732,35643.3071,35385.5352,35500.02
2026-05-07 14:00:00.000,1778162400,35496.7878,35500.5897,35118.8742,35168.8401
2026-05-07 14:30:00.000,1778164200,35153.2759,35328.8095,35095.6886,35097.6995
2026-05-07 15:00:00.000,1778166000,35103.4352,35308.3091,34906.4804,35272.7794
2026-05-07 15:30:00.000,1778167800,35274.9445,35418.6176,35171.8496,35212.2879
2026-05-07 16:00:00.000,1778169600,35224.0052,35325.8231,34958.5383,35049.603
2026-05-07 16:30:00.000,1778171400,35042.6546,35111.7177,34781.0607,34809.3346
2026-05-07 17:00:00.000,1778173200,34802.9598,34899.973,34577.4317,34591.1767
2026-05-07 17:30:00.000,1778175000,34595.205,34595.205,34251.1847,34281.0824
2026-05-07 18:00:00.000,1778176800,34281.0323,34666.2616,34278.3468,34494.1147
2026-05-07 18:30:00.000,1778178600,34496.049,34637.0843,34473.1193,34492.9755
2026-05-07 19:00:00.000,1778180400,34491.6247,34513.8966,34189.4306,34229.3144
2026-05-07 19:30:00.000,1778182200,34225.9132,34434.9971,34168.6071,34234.0648
2026-05-07 20:00:00.000,1778184000,34234.1933,34461.9734,34082.284,34127.7221
2026-05-07 20:30:00.000,1778185800,34125.5007,34282.6277,34079.7149,34282.6277
2026-05-07 21:00:00.000,1778187600,34282.8026,34339.4768,34099.55,34266.9778
2026-05-07 21:30:00.000,1778189400,34270.599,34515.2259,34140.2724,34507.2698
2026-05-07 22:00:00.000,1778191200,34500.0604,34631.1753,34423.0143,34537.6012
2026-05-07 22:30:00.000,1778193000,34540.305,34785.8763,34355.7203,34413.428
2026-05-07 23:00:00.000,1778194800,34422.8414,34505.1944,34240.7985,34289.8479
2026-05-07 23:30:00.000,1778196600,34271.1227,34390.0018,34188.8106,34258.5432
2026-05-08 00:00:00.000,1778198400,34250.8624,34457.9828,34056.5159,34272.5522
2026-05-08 00:30:00.000,1778200200,34276.6772,34322.7791,34058.216,34203.0858
2026-05-08 01:00:00.000,1778202000,34206.3535,34222.741,34000.7603,34172.1482
2026-05-08 01:30:00.000,1778203800,34171.6092,34281.3619,34131.9346,34169.3565
2026-05-08 02:00:00.000,1778205600,34167.3337,34365.1407,34054.1355,34066.203
2026-05-08 02:30:00.000,1778207400,34062.0139,34143.3228,33784.1903,33826.2248
2026-05-08 03:00:00.000,1778209200,33819.4078,33850.3202,33611.7396,33611.7396
2026-05-08 03:30:00.000,1778211000,33606.1802,33751.9054,33571.1593,33639.0657
2026-05-08 04:00:00.000,1778212800,33641.0626,33936.3047,33570.65,33906.8679
2026-05-08 04:30:00.000,1778214600,33905.7031,34003.5563,33629.1919,33687.0564
2026-05-08 05:00:00.000,1778216400,33691.4587,33937.3541,33616.8364,33860.4344
2026-05-08 05:30:00.000,1778218200,33864.8214,34198.8822,33810.9493,34029.4104
2026-05-08 06:00:00.000,1778220000,34018.2124,34071.1759,33757.0541,33800.48
2026-05-08 06:30:00.000,1778221800,33793.3048,33793.3048,33589.3771,33647.4454
2026-05-08 07:00:00.000,1778223600,33642.7069,33656.8879,33426.1514,33483.6657
2026-05-08 07:30:00.000,1778225400,33499.7189,33651.5813,33310.042,33331.0551
2026-05-08 08:00:00.000,1778227200,33329.9882,33717.1709,33228.6819,33611.7612
2026-05-08 08:30:00.000,1778229000,33619.2013,33696.8915,33386.0107,33443.493
2026-05-08 09:00:00.000,1778230800,33441.4184,33495.5684,33199.167,33229.5309
2026-05-08 09:30:00.000,1778232600,33228.6918,33361.0217,33100.8117,33272.2414
2026-05-08 10:00:00.000,1778234400,33263.5971,33522.9988,33205.1746,33300.6549
2026-05-08 10:30:00.000,1778236200,33296.5743,33337.448,33048.1494,33076.5957
2026-05-08 11:00:00.000,1778238000,33068.3633,33177.5137,32934.8262,32934.8262
2026-05-08 11:30:00.000,1778239800,32936.1191,33052.8589,32924.1441,33006.9471
2026-05-08 12:00:00.000,1778241600,33010.2833,33180.1277,32877.9447,32895.7424
2026-05-08 12:30:00.000,1778243400,32895.0251,33011.6348,32763.833,32811.9733
2026-05-08 13:00:00.000,1778245200,32809.7929,33201.2911,32748.6306,33185.8087
2026-05-08 13:30:00.000,1778247000,33195.072,33438.6713,33084.2892,33347.6209
2026-05-08 14:00:00.000,1778248800,33348.9895,33526.8081,33118.8992,33127.9801
2026-05-08 14:30:00.000,1778250600,33128.9075,33314.0402,32990.53,33243.3518
2026-05-08 15:00:00.000,1778252400,33249.9918,33400.0671,33236.0124,33395.7066
2026-05-08 15:30:00.000,1778254200,33394.0166,33589.7564,33223.2902,33555.7829
2026-05-08 16:00:00.000,1778256000,33549.0013,33598.7156,33318.239,33475.4199
2026-05-08 16:30:00.000,1778257800,33477.3344,33740.5058,33441.8798,33677.6518
2026-05-08 17:00:00.000,1778259600,33674.3461,33686.7629,33461.2683,33552.0405
2026-05-08 17:30:00.000,1778261400,33548.0147,34038.3759,33506.4959,34038.3759
2026-05-08 18:00:00.000,1778263200,34041.163,34128.376,33932.3289,33942.4534
2026-05-08 18:30:00.000,1778265000,33948.8665,33997.2611,33768.7042,33878.6938
2026-05-08 19:00:00.000,1778266800,33879.8768,34098.0363,33863.5171,33903.5568
2026-05-08 19:30:00.000,1778268600,33916.2753,33950.5196,33502.0212,33502.0212
2026-05-08 20:00:00.000,1778270400,33512.2783,33714.2272,33512.2783,33662.1801
2026-05-08 20:30:00.000,1778272200,33660.8975,33876.4009,33555.1573,33742.7402
2026-05-08 21:00:00.000,1778274000,33747.7896,34067.2605,33638.121,33966.9986
2026-05-08 21:30:00.000,1778275800,33966.9684,34026.0511,33787.9819,34018.6623
2026-05-08 22:00:00.000,1778277600,34018.8528,34065.2901,33862.6058,34037.7855
2026-05-08 22:30:00.000,1778279400,34041.2173,34084.3662,33893.008,34038.1474
2026-05-08 23:00:00.000,1778281200,34043.1089,34220.1513,33961.1236,34218.2327
2026-05-08 23:30:00.000,1778283000,34220.1048,34297.2302,34097.8883,34283.6311
2026-05-09 00:00:00.000,1778284800,34296.5452,34374.8895,34100.6791,34342.191
2026-05-09 00:30:00.000,1778286600,34339.7068,34346.4708,33668.9172,33712.4105
2026-05-09 01:00:00.000,1778288400,33709.1219,34054.1926,33708.5637,34015.089
2026-05-09 01:30:00.000,1778290200,34007.4032,34262.4859,34007.4032,34191.4655
2026-05-09 02:00:00.000,1778292000,34194.8826,34706.3747,34181.6045,34539.0117
2026-05-09 02:30:00.000,1778293800,34544.1349,34633.4468,34395.2503,34542.8209
2026-05-09 03:00:00.000,1778295600,34543.9951,34688.7588,34361.5283,34651.1523
2026-05-09 03:30:00.000,1778297400,34641.1364,34666.3049,34398.5659,34485.3651
2026-05-09 04:00:00.000,1778299200,34492.8121,34624.9511,34370.2724,34519.8737
2026-05-09 04:30:00.000,1778301000,34513.204,34621.6326,34341.811,34607.0965
2026-05-09 05:00:00.000,1778302800,34607.7512,34748.0996,34438.472,34619.9791
2026-05-09 05:30:00.000,1778304600,34621.7798,34711.7007,34520.0359,34526.1182
2026-05-09 06:00:00.000,1778306400,34525.2885,34893.1025,34506.1054,34874.9489
2026-05-09 06:30:00.000,1778308200,34873.8745,34878.7737,34613.3068,34652.6416
2026-05-09 07:00:00.000,1778310000,34648.6506,34970.3985,34619.8152,34894.2356
2026-05-09 07:30:00.000,1778311800,34893.6562,35048.9425,34774.7254,34953.6379
2026-05-09 08:00:00.000,1778313600,34952.24,35065.2231,34811.1416,34811.1416
2026-05-09 08:30:00.000,1778315400,34815.2648,35035.7407,34791.4273,34909.6222
2026-05-09 09:00:00.000,1778317200,34914.8807,35165.8243,34895.623,35114.8262
2026-05-09 09:30:00.000,1778319000,35118.8046,35192.6625,34968.4858,35077.9513
2026-05-09 10:00:00.000,1778320800,35080.8085,35223.7221,35013.1942,35073.9838
2026-05-09 10:30:00.000,1778322600,35066.7437,35220.0059,34895.5305,35036.8281
2026-05-09 11:00:00.000,1778324400,35028.2011,35175.1573,34941.6548,34979.9157
2026-05-09 11:30:00.000,1778326200,34984.27,35143.3426,34792.5497,34801.5588
2026-05-09 12:00:00.000,1778328000,34796.8526,34903.6141,34592.5285,34836.8743
2026-05-09 12:30:00.000,1778329800,34839.3635,34971.5181,34739.6651,34840.8791
2026-05-09 13:00:00.000,1778331600,34845.3528,34926.4774,34517.1498,34517.1498
2026-05-09 13:30:00.000,1778333400,34515.4166,34859.5941,34413.1875,34751.2583
2026-05-09 14:00:00.000,1778335200,34752.6429,34812.3234,34646.0343,34691.4071
2026-05-09 14:30:00.000,1778337000,34702.0928,34922.1457,34588.2309,34862.7714
2026-05-09 15:00:00.000,1778338800,34861.0411,34862.719,34620.6815,34713.8799
2026-05-09 15:30:00.000,1778340600,34722.3975,34963.9591,34675.5264,34920.9956
2026-05-09 16:00:00.000,1778342400,34920.3559,35079.954,34859.7175,34875.0454
2026-05-09 16:30:00.000,1778344200,34880.0318,35111.6163,34864.2849,35051.9737
2026-05-09 17:00:00.000,1778346000,35056.4772,35057.3732,34666.0156,34748.8724
2026-05-09 17:30:00.000,1778347800,34751.0419,34800.6979,34608.6089,34734.285
2026-05-09 18:00:00.000,1778349600,34730.0706,34815.7794,34616.5067,34730.1513
2026-05-09 18:30:00.000,1778351400,34733.1747,35008.7913,34674.6214,34988.5905
2026-05-09 19:00:00.000,1778353200,34996.1069,35127.7733,34931.4282,35077.9137
2026-05-09 19:30:00.000,1778355000,35076.88,35164.6696,34844.1267,34896.8078
2026-05-09 20:00:00.000,1778356800,34903.2796,34906.9561,34494.5525,34514.2171
2026-05-09 20:30:00.000,1778358600,34506.9174,34709.7538,34235.9381,34260.1066
2026-05-09 21:00:00.000,1778360400,34258.9241,34464.7381,34236.7133,34267.706
2026-05-09 21:30:00.000,1778362200,34266.1948,34280.4172,34045.4585,34102.9212
2026-05-09 22:00:00.000,1778364000,34100.8478,34293.2021,33986.814,34133.7553
2026-05-09 22:30:00.000,1778365800,34135.2957,34343.0535,33948.5046,34049.2876
2026-05-09 23:00:00.000,1778367600,34042.914,34140.5347,33926.5547,34015.6814
2026-05-09 23:30:00.000,1778369400,34019.9066,34213.9967,33981.236,34013.5645
2026-05-10 00:00:00.000,1778371200,34014.3451,34165.8012,33995.5369,34079.8324
2026-05-10 00:30:00.000,1778373000,34074.7825,34083.1625,33903.7546,34070.4269
2026-05-10 01:00:00.000,1778374800,34075.8348,34141.118,33711.0344,33754.4105
2026-05-10 01:30:00.000,1778376600,33761.4338,33978.5911,33729.3443,33792.5153
2026-05-10 02:00:00.000,1778378400,33790.8846,33810.0564,33637.3428,33748.3407
2026-05-10 02:30:00.000,1778380200,33745.6858,34061.8808,33745.6858,34029.5023
2026-05-10 03:00:00.000,1778382000,34017.1747,34116.3723,33931.13,34025.46
2026-05-10 03:30:00.000,1778383800,34023.3381,34277.5272,33906.4762,34033.578
2026-05-10 04:00:00.000,1778385600,34025.2012,34070.5094,33643.0715,33733.9923
2026-05-10 04:30:00.000,1778387400,33726.7892,34089.3152,33639.3189,34066.1706
2026-05-10 05:00:00.000,1778389200,34062.2106,34470.5757,34033.4012,34463.8647
2026-05-10 05:30:00.000,1778391000,34459.9362,34520.9093,34306.978,34349.3639
2026-05-10 06:00:00.000,1778392800,34355.4151,34661.159,34353.6253,34546.4731
2026-05-10 06:30:00.000,1778394600,34550.5935,34678.8482,34437.1243,34638.3712
2026-05-10 07:00:00.000,1778396400,34631.1734,34710.9595,34215.7998,34232.8805
2026-05-10 07:30:00.000,1778398200,34238.623,34516.8345,34107.5887,34132.8843
2026-05-10 08:00:00.000,1778400000,34129.554,34221.8233,34004.4431,34160.4439
2026-05-10 08:30:00.000,1778401800,34151.4445,34335.2504,34022.993,34189.748
2026-05-10 09:00:00.000,1778403600,34193.36,34464.4422,34161.7522,34429.2166
2026-05-10 09:30:00.000,1778405400,34431.7091,34629.722,34303.266,34499.0398
2026-05-10 10:00:00.000,1778407200,34494.4316,34759.7319,34494.4316,34751.4909
2026-05-10 10:30:00.000,1778409000,34750.5613,34831.1057,34631.7288,34796.3477
2026-05-10 11:00:00.000,1778410800,34792.3022,34884.5917,34663.0484,34696.7128
2026-05-10 11:30:00.000,1778412600,34703.0692,34867.5726,34576.6258,34867.5726
2026-05-10 12:00:00.000,1778414400,34872.3783,34899.9646,34611.0051,34699.8344
2026-05-10 12:30:00.000,1778416200,34696.6576,34773.3233,34552.6677,34664.7717
2026-05-10 13:00:00.000,1778418000,34673.1897,34922.1707,34644.366,34816.5114
2026-05-10 13:30:00.000,1778419800,34808.9423,34962.9505,34736.585,34944.983
2026-05-10 14:00:00.000,1778421600,34947.9381,35020.0065,34590.3397,34693.4326
2026-05-10 14:30:00.000,1778423400,34689.5042,34796.0904,34554.8105,34785.378
2026-05-10 15:00:00.000,1778425200,34785.3307,34811.245,34448.2293,34457.4844
2026-05-10 15:30:00.000,1778427000,34451.9438,34813.0015,34442.6314,34608.2633
2026-05-10 16:00:00.000,1778428800,34603.5493,34801.5284,34518.3771,34596.5374
2026-05-10 16:30:00.000,1778430600,34613.4116,34859.4748,34483.6241,34832.7387
2026-05-10 17:00:00.000,1778432400,34830.0587,34878.5495,34759.1492,34828.3437
2026-05-10 17:30:00.000,1778434200,34836.5241,34846.0234,34593.6878,34674.3852
2026-05-10 18:00:00.000,1778436000,34675.7691,34731.1938,34559.8603,34613.5605
2026-05-10 18:30:00.000,1778437800,34614.1535,34967.3104,34525.9522,34895.1689
2026-05-10 19:00:00.000,1778439600,34905.7169,34912.0047,34728.0387,34790.0098
2026-05-10 19:30:00.000,1778441400,34798.1977,34884.4873,34690.4853,34766.1656
2026-05-10 20:00:00.000,1778443200,34768.1725,34935.8238,34715.6556,34925.6222
2026-05-10 20:30:00.000,1778445000,34931.1189,34979.6128,34759.2324,34860.5183
2026-05-10 21:00:00.000,1778446800,34858.2869,34869.9568,34507.7122,34654.9407
2026-05-10 21:30:00.000,1778448600,34645.7276,34705.2929,34492.275,34666.7779
2026-05-10 22:00:00.000,1778450400,34663.7507,34798.7679,34471.9505,34767.5735
2026-05-10 22:30:00.000,1778452200,34753.0994,34761.6168,34440.8924,34454.6799
2026-05-10 23:00:00.000,1778454000,34457.9199,34603.6737,34398.5221,34559.7224
2026-05-10 23:30:00.000,1778455800,34560.7303,34987.9717,34512.6447,34967.579
2026-05-11 00:00:00.000,1778457600,34973.0988,35001.2446,34674.5538,34688.2903
2026-05-11 00:30:00.000,1778459400,34697.702,34790.8185,34459.243,34467.9422
2026-05-11 01:00:00.000,1778461200,34457.9181,34494.8412,34090.6001,34165.9705
2026-05-11 01:30:00.000,1778463000,34168.053,34287.6992,34056.6217,34099.5192
2026-05-11 02:00:00.000,1778464800,34097.5636,34171.493,33968.0345,34106.2904
2026-05-11 02:30:00.000,1778466600,34094.8048,34230.2054,34013.216,34124.3971
2026-05-11 03:00:00.000,1778468400,34122.7499,34170.8059,33906.482,34061.8891
2026-05-11 03:30:00.000,1778470200,34061.5199,34140.6223,33840.8755,34093.0534
2026-05-11 04:00:00.000,1778472000,34099.1181,34131.1188,33821.7092,33963.9624
2026-05-11 04:30:00.000,1778473800,33955.1003,34317.8432,33923.012,34262.0023
2026-05-11 05:00:00.000,1778475600,34272.5651,34409.2847,34221.5384,34300.0166
2026-05-11 05:30:00.000,1778477400,34293.4943,34343.8657,34145.803,34201.3664
2026-05-11 06:00:00.000,1778479200,34199.2365,34580.1192,34153.0285,34463.6736
2026-05-11 06:30:00.000,1778481000,34469.7257,34491.5056,33976.2415,34088.235
2026-05-11 07:00:00.000,1778482800,34097.4447,34299.6699,33961.5238,34227.7773
2026-05-11 07:30:00.000,1778484600,34230.7712,34299.0219,33931.2255,34078.0107
2026-05-11 08:00:00.000,1778486400,34080.4908,34245.1234,34071.7829,34182.0698
2026-05-11 08:30:00.000,1778488200,34186.0334,34265.5448,33909.9533,33942.1546
2026-05-11 09:00:00.000,1778490000,33948.4891,34015.3958,33815.9835,33977.272
2026-05-11 09:30:00.000,1778491800,33989.3994,34054.3466,33824.3389,33989.436
2026-05-11 10:00:00.000,1778493600,33986.3123,34083.7243,33878.0829,34083.7243
2026-05-11 10:30:00.000,1778495400,34083.4799,34336.5682,34083.4799,34227.1163
2026-05-11 11:00:00.000,1778497200,34226.4764,34277.2737,34053.6554,34070.6831
2026-05-11 11:30:00.000,1778499000,34071.6083,34128.3157,33905.1575,33959.7106
2026-05-11 12:00:00.000,1778500800,33964.9857,33986.6028,33694.3465,33901.8725
2026-05-11 12:30:00.000,1778502600,33913.5036,33986.576,33787.9057,33877.0735
2026-05-11 13:00:00.000,1778504400,33868.5794,34123.4376,33774.4263,34044.6885
2026-05-11 13:30:00.000,1778506200,34048.0464,34189.4212,33977.6826,34120.2537
2026-05-11 14:00:00.000,1778508000,34117.6622,34299.0255,33871.8969,33884.9284
2026-05-11 14:30:00.000,1778509800,33882.0308,33976.343,33774.5201,33862.1163
2026-05-11 15:00:00.000,1778511600,33859.5589,34138.9687,33800.766,33958.2408
2026-05-11 15:30:00.000,1778513400,33963.6193,33992.6873,33798.0173,33843.1315
2026-05-11 16:00:00.000,1778515200,33833.3193,34158.5887,33704.0007,33937.9488
2026-05-11 16:30:00.000,1778517000,33940.2039,34012.021,33720.8663,33736.9067
2026-05-11 17:00:00.000,1778518800,33739.4066,33772.2998,33569.1835,33623.6156
2026-05-11 17:30:00.000,1778520600,33630.4455,33792.8786,33592.6813,33616.1103
2026-05-11 18:00:00.000,1778522400,33613.3333,33803.9571,33462.2214,33476.6624
2026-05-11 18:30:00.000,1778524200,33479.6209,33503.6052,33226.8369,33233.366
2026-05-11 19:00:00.000,1778526000,33223.5513,33274.9352,33058.3589,33251.738
2026-05-11 19:30:00.000,1778527800,33252.1081,33312.7354,33182.4227,33195.5663
2026-05-11 20:00:00.000,1778529600,33191.6676,33303.9921,33085.1819,33092.1426
2026-05-11 20:30:00.000,1778531400,33094.6154,33320.2192,33033.5837,33262.8021
2026-05-11 21:00:00.000,1778533200,33256.0702,33289.3972,33017.2975,33050.9203
2026-05-11 21:30:00.000,1778535000,33050.8171,33050.8171,32420.8502,32480.7061
2026-05-11 22:00:00.000,1778536800,32485.3575,32717.7472,32420.1666,32619.9752
2026-05-11 22:30:00.000,1778538600,32623.8018,32823.2898,32487.6882,32710.4145
2026-05-11 23:00:00.000,1778540400,32706.0029,33019.1541,32675.7544,32747.9439
2026-05-11 23:30:00.000,1778542200,32754.3828,32870.8036,32588.1328,32702.7352
2026-05-12 00:00:00.000,1778544000,32703.2229,32876.8671,32644.7736,32847.5576
2026-05-12 00:30:00.000,1778545800,32843.7303,32933.1149,32661.5316,32752.421
2026-05-12 01:00:00.000,1778547600,32758.1409,33001.766,32748.794,32886.934
2026-05-12 01:30:00.000,1778549400,32892.9033,32954.2049,32537.1731,32559.5853
2026-05-12 02:00:00.000,1778551200,32559.802,32836.3748,32530.2805,32737.5133
2026-05-12 02:30:00.000,1778553000,32744.4757,32747.335,32430.6682,32569.1516
2026-05-12 03:00:00.000,1778554800,32566.998,32640.6172,32361.5958,32475.6817
2026-05-12 03:30:00.000,1778556600,32474.4648,32534.1851,32401.2654,32469.3033
2026-05-12 04:00:00.000,1778558400,32463.125,32845.3932,32458.9747,32804.0966
2026-05-12 04:30:00.000,1778560200,32805.8453,32853.2819,32425.1999,32561.0571
2026-05-12 05:00:00.000,1778562000,32564.5213,32666.7131,32422.3527,32602.7942
2026-05-12 05:30:00.000,1778563800,32609.6766,32636.6902,32430.5381,32597.262
2026-05-12 06:00:00.000,1778565600,32589.2645,32690.4604,32561.8655,32565.2246
2026-05-12 06:30:00.000,1778567400,32561.4687,32665.6517,32397.2618,32662.8717
2026-05-12 07:00:00.000,1778569200,32655.5429,32762.8058,32483.85,32659.8487
2026-05-12 07:30:00.000,1778571000,32658.7194,32675.2249,32289.8635,32505.6903
2026-05-12 08:00:00.000,1778572800,32512.8685,32560.3582,32262.6698,32482.4411
2026-05-12 08:30:00.000,1778574600,32475.0637,32565.8521,31915.3097,31920.7262
2026-05-12 09:00:00.000,1778576400,31906.7882,31920.9992,31470.1179,31485.0006
2026-05-12 09:30:00.000,1778578200,31482.2077,31484.8193,31303.7941,31416.8548
2026-05-12 10:00:00.000,1778580000,31418.6825,31552.7602,31259.8152,31307.3226
2026-05-12 10:30:00.000,1778581800,31300.8091,31450.217,31180.9489,31180.9489
2026-05-12 11:00:00.000,1778583600,31193.4033,31424.3846,31187.5695,31410.6312
2026-05-12 11:30:00.000,1778585400,31409.3632,31434.6622,31235.715,31382.3991
2026-05-12 12:00:00.000,1778587200,31381.9359,31420.2652,31219.8329,31282.0404
2026-05-12 12:30:00.000,1778589000,31277.7846,31457.6997,31170.2834,31451.4558
2026-05-12 13:00:00.000,1778590800,31450.5754,31541.6382,31344.6375,31447.6954
2026-05-12 13:30:00.000,1778592600,31437.2521,31644.1974,31410.3152,31474.7619
2026-05-12 14:00:00.000,1778594400,31469.0771,31497.3751,31064.6039,31072.7317
2026-05-12 14:30:00.000,1778596200,31076.3244,31308.859,30938.8207,31263.3169
2026-05-12 15:00:00.000,1778598000,31263.9624,31450.4814,31080.3364,31434.9823
2026-05-12 15:30:00.000,1778599800,31437.9691,31478.671,31336.044,31375.503
2026-05-12 16:00:00.000,1778601600,31378.9574,32016.7196,31378.9574,31984.0972
2026-05-12 16:30:00.000,1778603400,31988.1096,32022.77,31666.2854,31697.5285
2026-05-12 17:00:00.000,1778605200,31708.4268,31825.5448,31473.7412,31473.7412
2026-05-12 17:30:00.000,1778607000,31479.6913,31668.5487,31392.7437,31497.9862
2026-05-12 18:00:00.000,1778608800,31511.1913,31743.9305,31501.3542,31743.9305
2026-05-12 18:30:00.000,1778610600,31742.943,31844.0775,31586.3514,31617.6833
2026-05-12 19:00:00.000,1778612400,31620.1588,31630.1795,31445.3224,31501.2158
2026-05-12 19:30:00.000,1778614200,31500.3386,31500.5105,31132.75,31281.7735
2026-05-12 20:00:00.000,1778616000,31280.863,31397.4964,31203.1057,31315.2206
2026-05-12 20:30:00.000,1778617800,31314.1,31666.1602,31253.4963,31658.1023
2026-05-12 21:00:00.000,1778619600,31667.3475,31819.245,31593.33,31720.5633
2026-05-12 21:30:00.000,1778621400,31723.2339,31854.7131,31489.3615,31686.4123
2026-05-12 22:00:00.000,1778623200,31692.9241,31852.5329,31595.6995,31775.8432
2026-05-12 22:30:00.000,1778625000,31779.1498,32018.239,31741.2696,31961.4502
2026-05-12 23:00:00.000,1778626800,31946.5356,32093.9412,31896.767,32038.4187
2026-05-12 23:30:00.000,1778628600,32036.2104,32209.0727,31851.061,31943.3964
2026-05-13 00:00:00.000,1778630400,31953.065,32184.5104,31920.349,32016.9747
2026-05-13 00:30:00.000,1778632200,32023.7928,32108.2932,31953.949,31992.2292
2026-05-13 01:00:00.000,1778634000,31997.165,32067.1262,31873.6406,32061.6485
2026-05-13 01:30:00.000,1778635800,32065.9309,32199.5155,31948.2239,32135.2324
2026-05-13 02:00:00.000,1778637600,32127.755,32215.2771,31872.9152,31889.1431
2026-05-13 02:30:00.000,1778639400,31880.5688,32105.5699,31754.9694,32105.5699
2026-05-13 03:00:00.000,1778641200,32105.259,32284.8203,32060.5999,32182.5542
2026-05-13 03:30:00.000,1778643000,32172.2455,32357.3512,32172.2455,32287.3727
2026-05-13 04:00:00.000,1778644800,32292.7803,32348.8558,32158.9546,32279.1238
2026-05-13 04:30:00.000,1778646600,32279.1578,32400.2434,32112.836,32154.7709
2026-05-13 05:00:00.000,1778648400,32160.9419,32393.4446,32092.2816,32359.0793
2026-05-13 05:30:00.000,1778650200,32360.5773,32420.3998,32260.1083,32297.6735
2026-05-13 06:00:00.000,1778652000,32303.618,32492.5344,32095.9283,32482.8325
2026-05-13 06:30:00.000,1778653800,32478.3225,32543.9895,32242.0149,32391.6707
2026-05-13 07:00:00.000,1778655600,32395.2531,32478.951,32307.4719,32432.3928
2026-05-13 07:30:00.000,1778657400,32424.7363,32582.4407,32175.1978,32190.8351
2026-05-13 08:00:00.000,1778659200,32196.7432,32236.3353,31869.4158,31881.5199
2026-05-13 08:30:00.000,1778661000,31886.9631,31890.45,31474.2373,31486.582
2026-05-13 09:00:00.000,1778662800,31484.0672,31490.3641,31324.3935,31374.9743
2026-05-13 09:30:00.000,1778664600,31375.8177,31426.3566,31254.8448,31328.5444
2026-05-13 10:00:00.000,1778666400,31336.7712,31515.2737,31291.4035,31439.3789
2026-05-13 10:30:00.000,1778668200,31429.5504,31511.07,31348.3033,31391.6249
2026-05-13 11:00:00.000,1778670000,31390.1335,31506.2262,31320.9888,31403.6958
2026-05-13 11:30:00.000,1778671800,31403.5793,31631.9806,31320.8852,31571.8966
2026-05-13 12:00:00.000,1778673600,31580.35,31749.735,31487.7584,31660.2969
2026-05-13 12:30:00.000,1778675400,31653.2198,31887.5595,31568.9911,31595.0394
2026-05-13 13:00:00.000,1778677200,31586.4426,31586.4426,31202.4701,31306.3429
2026-05-13 13:30:00.000,1778679000,31305.7379,31386.1445,30902.078,30965.4893
2026-05-13 14:00:00.000,1778680800,30960.0158,31039.0537,30782.6482,31027.2038
2026-05-13 14:30:00.000,1778682600,31030.7625,31301.8926,30990.0412,31280.6222
2026-05-13 15:00:00.000,1778684400,31277.4702,31357.8212,31174.2455,31245.5091
2026-05-13 15:30:00.000,1778686200,31248.6701,31313.4976,31141.8849,31152.4176
2026-05-13 16:00:00.000,1778688000,31147.5726,31211.4114,30912.9134,30933.5009
2026-05-13 16:30:00.000,1778689800,30939.114,31025.2061,30853.5201,30901.8316
2026-05-13 17:00:00.000,1778691600,30907.4499,31242.9922,30859.7753,31091.0855
2026-05-13 17:30:00.000,1778693400,31091.1767,31140.4085,30898.1015,30953.2999
2026-05-13 18:00:00.000,1778695200,30943.2405,31039.0033,30799.4162,30841.1331
2026-05-13 18:30:00.000,1778697000,30844.7586,30898.364,30533.1857,30604.5921
2026-05-13 19:00:00.000,1778698800,30608.7612,30740.8867,30507.1891,30621.9088
2026-05-13 19:30:00.000,1778700600,30609.8386,30788.4878,30447.2799,30721.9473
2026-05-13 20:00:00.000,1778702400,30717.8006,30779.8559,30490.8057,30561.1887
2026-05-13 20:30:00.000,1778704200,30556.0033,30725.8643,30446.2604,30579.3827
